f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f
1.0476e+009 2.59575e-002 24.676 0.00000e+000 0.000 4.47217e-001 0.781 0.00000e+000 0.000 2.74199e-001 118.111 1.00000e+000 0.000 2.83321e-003 -65.549 0.00000e+000 180.000 7.92540e-006 111.226 1.41528e-005 -93.078 1.03591e-005 77.498 3.70515e-006 -79.342
1.0723e+009 2.49117e-002 23.950 0.00000e+000 0.000 4.47292e-001 0.796 0.00000e+000 0.000 2.69731e-001 117.391 1.00000e+000 0.000 2.78194e-003 -66.030 0.00000e+000 180.000 7.83612e-006 110.482 1.44704e-005 -93.065 1.04789e-005 78.131 3.46758e-006 -78.698
1.0975e+009 2.39026e-002 23.230 0.00000e+000 0.000 4.47371e-001 0.811 0.00000e+000 0.000 2.65276e-001 116.674 1.00000e+000 0.000 2.73098e-003 -66.505 0.00000e+000 180.000 7.74813e-006 109.748 1.47952e-005 -93.052 1.06092e-005 78.751 3.23222e-006 -77.943
1.1233e+009 2.29294e-002 22.516 0.00000e+000 0.000 4.47452e-001 0.826 0.00000e+000 0.000 2.60839e-001 115.960 1.00000e+000 0.000 2.68036e-003 -66.974 0.00000e+000 180.000 7.66154e-006 109.022 1.51276e-005 -93.038 1.07499e-005 79.356 2.99918e-006 -77.053
1.1498e+009 2.19912e-002 21.808 0.00000e+000 0.000 4.47536e-001 0.841 0.00000e+000 0.000 2.56423e-001 115.251 1.00000e+000 0.000 2.63012e-003 -67.436 0.00000e+000 180.000 7.57644e-006 108.306 1.54676e-005 -93.023 1.09009e-005 79.945 2.76862e-006 -75.995
1.1768e+009 2.10870e-002 21.106 0.00000e+000 0.000 4.47624e-001 0.857 0.00000e+000 0.000 2.52029e-001 114.545 1.00000e+000 0.000 2.58028e-003 -67.891 0.00000e+000 180.000 7.49291e-006 107.600 1.58155e-005 -93.008 1.10622e-005 80.517 2.54077e-006 -74.725
1.2045e+009 2.02160e-002 20.412 0.00000e+000 0.000 4.47714e-001 0.873 0.00000e+000 0.000 2.47660e-001 113.843 1.00000e+000 0.000 2.53088e-003 -68.339 0.00000e+000 180.000 7.41105e-006 106.905 1.61715e-005 -92.992 1.12338e-005 81.071 2.31597e-006 -73.185
1.2328e+009 1.93773e-002 19.724 0.00000e+000 0.000 4.47808e-001 0.889 0.00000e+000 0.000 2.43320e-001 113.145 1.00000e+000 0.000 2.48195e-003 -68.779 0.00000e+000 180.000 7.33095e-006 106.220 1.65357e-005 -92.975 1.14154e-005 81.607 2.09473e-006 -71.293
1.2619e+009 1.85700e-002 19.043 0.00000e+000 0.000 4.47905e-001 0.905 0.00000e+000 0.000 2.39009e-001 112.451 1.00000e+000 0.000 2.43350e-003 -69.212 0.00000e+000 180.000 7.25268e-006 105.547 1.69084e-005 -92.958 1.16071e-005 82.123 1.87783e-006 -68.933
1.2915e+009 1.77933e-002 18.369 0.00000e+000 0.000 4.48006e-001 0.921 0.00000e+000 0.000 2.34732e-001 111.761 1.00000e+000 0.000 2.38558e-003 -69.637 0.00000e+000 180.000 7.17632e-006 104.885 1.72897e-005 -92.940 1.18089e-005 82.621 1.66642e-006 -65.939
1.3219e+009 1.70462e-002 17.702 0.00000e+000 0.000 4.48110e-001 0.937 0.00000e+000 0.000 2.30489e-001 111.076 1.00000e+000 0.000 2.33819e-003 -70.054 0.00000e+000 180.000 7.10195e-006 104.235 1.76799e-005 -92.922 1.20207e-005 83.098 1.46237e-006 -62.064
1.3530e+009 1.63279e-002 17.042 0.00000e+000 0.000 4.48218e-001 0.954 0.00000e+000 0.000 2.26283e-001 110.395 1.00000e+000 0.000 2.29136e-003 -70.463 0.00000e+000 180.000 7.02965e-006 103.597 1.80791e-005 -92.903 1.22424e-005 83.556 1.26862e-006 -56.939
1.3849e+009 1.56376e-002 16.389 0.00000e+000 0.000 4.48329e-001 0.970 0.00000e+000 0.000 2.22115e-001 109.718 1.00000e+000 0.000 2.24512e-003 -70.863 0.00000e+000 180.000 6.95948e-006 102.971 1.84877e-005 -92.884 1.24740e-005 83.995 1.09008e-006 -50.027
1.4175e+009 1.49743e-002 15.743 0.00000e+000 0.000 4.48445e-001 0.987 0.00000e+000 0.000 2.17989e-001 109.046 1.00000e+000 0.000 2.19948e-003 -71.255 0.00000e+000 180.000 6.89150e-006 102.358 1.89057e-005 -92.865 1.27155e-005 84.414 9.34813e-007 -40.601
1.4508e+009 1.43372e-002 15.105 0.00000e+000 0.000 4.48564e-001 1.003 0.00000e+000 0.000 2.13904e-001 108.378 1.00000e+000 0.000 2.15445e-003 -71.638 0.00000e+000 180.000 6.82579e-006 101.758 1.93335e-005 -92.846 1.29669e-005 84.814 8.15543e-007 -27.940
1.4850e+009 1.37255e-002 14.473 0.00000e+000 0.000 4.48687e-001 1.020 0.00000e+000 0.000 2.09864e-001 107.714 1.00000e+000 0.000 2.11006e-003 -72.013 0.00000e+000 180.000 6.76239e-006 101.171 1.97712e-005 -92.826 1.32282e-005 85.196 7.48984e-007 -12.067
1.5199e+009 1.31384e-002 13.849 0.00000e+000 0.000 4.48815e-001 1.037 0.00000e+000 0.000 2.05869e-001 107.055 1.00000e+000 0.000 2.06632e-003 -72.379 0.00000e+000 180.000 6.70137e-006 100.597 2.02192e-005 -92.806 1.34994e-005 85.559 7.48736e-007 5.236
1.5557e+009 1.25750e-002 13.231 0.00000e+000 0.000 4.48947e-001 1.054 0.00000e+000 0.000 2.01920e-001 106.400 1.00000e+000 0.000 2.02323e-003 -72.736 0.00000e+000 180.000 6.64278e-006 100.036 2.06775e-005 -92.785 1.37805e-005 85.904 8.14396e-007 21.060
1.5923e+009 1.20346e-002 12.620 0.00000e+000 0.000 4.49083e-001 1.071 0.00000e+000 0.000 1.98020e-001 105.749 1.00000e+000 0.000 1.98082e-003 -73.084 0.00000e+000 180.000 6.58667e-006 99.489 2.11465e-005 -92.765 1.40715e-005 86.233 9.31802e-007 33.659
1.6298e+009 1.15164e-002 12.016 0.00000e+000 0.000 4.49223e-001 1.087 0.00000e+000 0.000 1.94168e-001 105.103 1.00000e+000 0.000 1.93908e-003 -73.423 0.00000e+000 180.000 6.53309e-006 98.955 2.16265e-005 -92.745 1.43725e-005 86.544 1.08404e-006 43.036
1.6681e+009 1.10195e-002 11.419 0.00000e+000 0.000 4.49368e-001 1.104 0.00000e+000 0.000 1.90367e-001 104.461 1.00000e+000 0.000 1.89803e-003 -73.754 0.00000e+000 180.000 6.48207e-006 98.436 2.21176e-005 -92.724 1.46835e-005 86.840 1.25838e-006 49.916
1.7074e+009 1.05432e-002 10.828 0.00000e+000 0.000 4.49518e-001 1.121 0.00000e+000 0.000 1.86616e-001 103.823 1.00000e+000 0.000 1.85768e-003 -74.076 0.00000e+000 180.000 6.43367e-006 97.930 2.26201e-005 -92.703 1.50046e-005 87.120 1.44676e-006 55.022
1.7475e+009 1.00869e-002 10.243 0.00000e+000 0.000 4.49672e-001 1.138 0.00000e+000 0.000 1.82918e-001 103.189 1.00000e+000 0.000 1.81802e-003 -74.389 0.00000e+000 180.000 6.38791e-006 97.438 2.31344e-005 -92.683 1.53359e-005 87.385 1.64433e-006 58.891
1.7886e+009 9.64970e-003 9.664 0.00000e+000 0.000 4.49831e-001 1.154 0.00000e+000 0.000 1.79272e-001 102.559 1.00000e+000 0.000 1.77907e-003 -74.693 0.00000e+000 180.000 6.34484e-006 96.961 2.36606e-005 -92.662 1.56775e-005 87.636 1.84814e-006 61.885
1.8307e+009 9.23095e-003 9.091 0.00000e+000 0.000 4.49994e-001 1.171 0.00000e+000 0.000 1.75679e-001 101.933 1.00000e+000 0.000 1.74082e-003 -74.989 0.00000e+000 180.000 6.30450e-006 96.497 2.41990e-005 -92.641 1.60294e-005 87.873 2.05636e-006 64.251
1.8738e+009 8.82997e-003 8.523 0.00000e+000 0.000 4.50162e-001 1.187 0.00000e+000 0.000 1.72141e-001 101.311 1.00000e+000 0.000 1.70327e-003 -75.277 0.00000e+000 180.000 6.26690e-006 96.047 2.47500e-005 -92.621 1.63918e-005 88.097 2.26783e-006 66.154
1.9179e+009 8.44608e-003 7.961 0.00000e+000 0.000 4.50335e-001 1.203 0.00000e+000 0.000 1.68656e-001 100.692 1.00000e+000 0.000 1.66643e-003 -75.556 0.00000e+000 180.000 6.23209e-006 95.612 2.53137e-005 -92.600 1.67648e-005 88.309 2.48181e-006 67.708
1.9630e+009 8.07861e-003 7.404 0.00000e+000 0.000 4.50513e-001 1.220 0.00000e+000 0.000 1.65226e-001 100.077 1.00000e+000 0.000 1.63028e-003 -75.827 0.00000e+000 180.000 6.20008e-006 95.190 2.58906e-005 -92.580 1.71486e-005 88.509 2.69778e-006 68.995
2.0092e+009 7.72693e-003 6.851 0.00000e+000 0.000 4.50696e-001 1.235 0.00000e+000 0.000 1.61851e-001 99.466 1.00000e+000 0.000 1.59484e-003 -76.090 0.00000e+000 180.000 6.17091e-006 94.783 2.64808e-005 -92.559 1.75432e-005 88.697 2.91542e-006 70.073
2.0565e+009 7.39042e-003 6.303 0.00000e+000 0.000 4.50883e-001 1.251 0.00000e+000 0.000 1.58531e-001 98.858 1.00000e+000 0.000 1.56010e-003 -76.345 0.00000e+000 180.000 6.14460e-006 94.389 2.70848e-005 -92.539 1.79488e-005 88.875 3.13450e-006 70.986
2.1049e+009 7.06848e-003 5.759 0.00000e+000 0.000 4.51076e-001 1.266 0.00000e+000 0.000 1.55267e-001 98.253 1.00000e+000 0.000 1.52605e-003 -76.592 0.00000e+000 180.000 6.12117e-006 94.009 2.77027e-005 -92.518 1.83657e-005 89.043 3.35488e-006 71.764
2.1544e+009 6.76052e-003 5.220 0.00000e+000 0.000 4.51273e-001 1.281 0.00000e+000 0.000 1.52058e-001 97.651 1.00000e+000 0.000 1.49268e-003 -76.831 0.00000e+000 180.000 6.10065e-006 93.643 2.83350e-005 -92.498 1.87940e-005 89.201 3.57647e-006 72.435
2.2051e+009 6.46597e-003 4.683 0.00000e+000 0.000 4.51475e-001 1.296 0.00000e+000 0.000 1.48904e-001 97.053 1.00000e+000 0.000 1.46000e-003 -77.063 0.00000e+000 180.000 6.08305e-006 93.291 2.89819e-005 -92.478 1.92338e-005 89.349 3.79920e-006 73.015
2.2570e+009 6.18429e-003 4.150 0.00000e+000 0.000 4.51681e-001 1.311 0.00000e+000 0.000 1.45806e-001 96.457 1.00000e+000 0.000 1.42799e-003 -77.288 0.00000e+000 180.000 6.06839e-006 92.952 2.96439e-005 -92.458 1.96855e-005 89.489 4.02307e-006 73.521
2.3101e+009 5.91494e-003 3.620 0.00000e+000 0.000 4.51893e-001 1.325 0.00000e+000 0.000 1.42763e-001 95.864 1.00000e+000 0.000 1.39664e-003 -77.506 0.00000e+000 180.000 6.05670e-006 92.626 3.03212e-005 -92.438 2.01491e-005 89.621 4.24806e-006 73.965
2.3645e+009 5.65742e-003 3.093 0.00000e+000 0.000 4.52109e-001 1.338 0.00000e+000 0.000 1.39776e-001 95.273 1.00000e+000 0.000 1.36596e-003 -77.717 0.00000e+000 180.000 6.04799e-006 92.314 3.10141e-005 -92.418 2.06249e-005 89.745 4.47418e-006 74.357
2.4201e+009 5.41123e-003 2.568 0.00000e+000 0.000 4.52329e-001 1.352 0.00000e+000 0.000 1.36843e-001 94.685 1.00000e+000 0.000 1.33592e-003 -77.922 0.00000e+000 180.000 6.04228e-006 92.014 3.17231e-005 -92.398 2.11132e-005 89.862 4.70147e-006 74.703
2.4771e+009 5.17589e-003 2.045 0.00000e+000 0.000 4.52554e-001 1.365 0.00000e+000 0.000 1.33966e-001 94.099 1.00000e+000 0.000 1.30652e-003 -78.120 0.00000e+000 180.000 6.03959e-006 91.728 3.24485e-005 -92.378 2.16142e-005 89.971 4.92996e-006 75.011
2.5354e+009 4.95093e-003 1.524 0.00000e+000 0.000 4.52784e-001 1.377 0.00000e+000 0.000 1.31142e-001 93.515 1.00000e+000 0.000 1.27776e-003 -78.312 0.00000e+000 180.000 6.03993e-006 91.453 3.31907e-005 -92.358 2.21281e-005 90.074 5.15970e-006 75.287
2.5950e+009 4.73593e-003 1.003 0.00000e+000 0.000 4.53018e-001 1.389 0.00000e+000 0.000 1.28373e-001 92.933 1.00000e+000 0.000 1.24961e-003 -78.498 0.00000e+000 180.000 6.04333e-006 91.192 3.39500e-005 -92.338 2.26552e-005 90.171 5.39074e-006 75.534
2.6561e+009 4.53044e-003 0.484 0.00000e+000 0.000 4.53255e-001 1.400 0.00000e+000 0.000 1.25658e-001 92.353 1.00000e+000 0.000 1.22208e-003 -78.678 0.00000e+000 180.000 6.04979e-006 90.942 3.47269e-005 -92.318 2.31958e-005 90.261 5.62314e-006 75.757
2.7186e+009 4.33407e-003 -0.034 0.00000e+000 0.000 4.53497e-001 1.411 0.00000e+000 0.000 1.22996e-001 91.775 1.00000e+000 0.000 1.19514e-003 -78.853 0.00000e+000 180.000 6.05934e-006 90.705 3.55218e-005 -92.299 2.37501e-005 90.346 5.85696e-006 75.959
2.7826e+009 4.14640e-003 -0.553 0.00000e+000 0.000 4.53743e-001 1.421 0.00000e+000 0.000 1.20387e-001 91.198 1.00000e+000 0.000 1.16880e-003 -79.022 0.00000e+000 180.000 6.07200e-006 90.479 3.63350e-005 -92.279 2.43184e-005 90.425 6.09227e-006 76.142
2.8480e+009 3.96708e-003 -1.071 0.00000e+000 0.000 4.53992e-001 1.430 0.00000e+000 0.000 1.17830e-001 90.622 1.00000e+000 0.000 1.14303e-003 -79.186 0.00000e+000 180.000 6.08777e-006 90.264 3.71671e-005 -92.259 2.49011e-005 90.500 6.32915e-006 76.310
2.9151e+009 3.79572e-003 -1.590 0.00000e+000 0.000 4.54245e-001 1.439 0.00000e+000 0.000 1.15326e-001 90.047 1.00000e+000 0.000 1.11783e-003 -79.345 0.00000e+000 180.000 6.10670e-006 90.061 3.80184e-005 -92.240 2.54984e-005 90.569 6.56767e-006 76.464
2.9836e+009 3.63198e-003 -2.109 0.00000e+000 0.000 4.54501e-001 1.448 0.00000e+000 0.000 1.12873e-001 89.473 1.00000e+000 0.000 1.09318e-003 -79.499 0.00000e+000 180.000 6.12878e-006 89.868 3.88893e-005 -92.220 2.61107e-005 90.634 6.80791e-006 76.606
3.0539e+009 3.47552e-003 -2.629 0.00000e+000 0.000 4.54760e-001 1.455 0.00000e+000 0.000 1.10471e-001 88.900 1.00000e+000 0.000 1.06908e-003 -79.649 0.00000e+000 180.000 6.15405e-006 89.686 3.97804e-005 -92.200 2.67383e-005 90.695 7.04995e-006 76.738
3.1257e+009 3.32603e-003 -3.151 0.00000e+000 0.000 4.55021e-001 1.462 0.00000e+000 0.000 1.08120e-001 88.327 1.00000e+000 0.000 1.04551e-003 -79.794 0.00000e+000 180.000 6.18252e-006 89.514 4.06922e-005 -92.180 2.73815e-005 90.751 7.29390e-006 76.861
3.1993e+009 3.18320e-003 -3.674 0.00000e+000 0.000 4.55286e-001 1.468 0.00000e+000 0.000 1.05818e-001 87.755 1.00000e+000 0.000 1.02247e-003 -79.936 0.00000e+000 180.000 6.21421e-006 89.353 4.16250e-005 -92.161 2.80406e-005 90.804 7.53984e-006 76.976
3.2745e+009 3.04672e-003 -4.199 0.00000e+000 0.000 4.55552e-001 1.474 0.00000e+000 0.000 1.03566e-001 87.183 1.00000e+000 0.000 9.99935e-004 -80.073 0.00000e+000 180.000 6.24916e-006 89.201 4.25793e-005 -92.141 2.87161e-005 90.852 7.78786e-006 77.085
3.3516e+009 2.91631e-003 -4.726 0.00000e+000 0.000 4.55821e-001 1.478 0.00000e+000 0.000 1.01362e-001 86.611 1.00000e+000 0.000 9.77899e-004 -80.206 0.00000e+000 180.000 6.28738e-006 89.058 4.35558e-005 -92.121 2.94082e-005 90.898 8.03807e-006 77.188
3.4305e+009 2.79171e-003 -5.256 0.00000e+000 0.000 4.56092e-001 1.482 0.00000e+000 0.000 9.92068e-002 86.039 1.00000e+000 0.000 9.56352e-004 -80.336 0.00000e+000 180.000 6.32890e-006 88.925 4.45549e-005 -92.101 3.01173e-005 90.939 8.29057e-006 77.287
3.5112e+009 2.67266e-003 -5.788 0.00000e+000 0.000 4.56364e-001 1.485 0.00000e+000 0.000 9.70988e-002 85.467 1.00000e+000 0.000 9.35283e-004 -80.462 0.00000e+000 180.000 6.37375e-006 88.800 4.55771e-005 -92.080 3.08439e-005 90.978 8.54547e-006 77.382
3.5938e+009 2.55890e-003 -6.324 0.00000e+000 0.000 4.56637e-001 1.488 0.00000e+000 0.000 9.50376e-002 84.894 1.00000e+000 0.000 9.14680e-004 -80.585 0.00000e+000 180.000 6.42195e-006 88.684 4.66230e-005 -92.060 3.15883e-005 91.013 8.80289e-006 77.474
3.6784e+009 2.45020e-003 -6.862 0.00000e+000 0.000 4.56911e-001 1.489 0.00000e+000 0.000 9.30225e-002 84.320 1.00000e+000 0.000 8.94533e-004 -80.705 0.00000e+000 180.000 6.47354e-006 88.576 4.76931e-005 -92.040 3.23508e-005 91.045 9.06294e-006 77.563
3.7649e+009 2.34633e-003 -7.404 0.00000e+000 0.000 4.57186e-001 1.490 0.00000e+000 0.000 9.10530e-002 83.746 1.00000e+000 0.000 8.74831e-004 -80.821 0.00000e+000 180.000 6.52855e-006 88.476 4.87881e-005 -92.019 3.31320e-005 91.075 9.32575e-006 77.651
3.8535e+009 2.24708e-003 -7.950 0.00000e+000 0.000 4.57461e-001 1.490 0.00000e+000 0.000 8.91284e-002 83.170 1.00000e+000 0.000 8.55564e-004 -80.935 0.00000e+000 180.000 6.58700e-006 88.384 4.99084e-005 -91.998 3.39322e-005 91.102 9.59143e-006 77.737
3.9442e+009 2.15224e-003 -8.499 0.00000e+000 0.000 4.57737e-001 1.489 0.00000e+000 0.000 8.72479e-002 82.593 1.00000e+000 0.000 8.36722e-004 -81.046 0.00000e+000 180.000 6.64894e-006 88.299 5.10548e-005 -91.978 3.47518e-005 91.126 9.86013e-006 77.822
4.0370e+009 2.06161e-003 -9.052 0.00000e+000 0.000 4.58012e-001 1.488 0.00000e+000 0.000 8.54110e-002 82.015 1.00000e+000 0.000 8.18295e-004 -81.154 0.00000e+000 180.000 6.71441e-006 88.221 5.22278e-005 -91.957 3.55913e-005 91.148 1.01320e-005 77.907
4.1320e+009 1.97500e-003 -9.610 0.00000e+000 0.000 4.58286e-001 1.485 0.00000e+000 0.000 8.36169e-002 81.435 1.00000e+000 0.000 8.00273e-004 -81.259 0.00000e+000 180.000 6.78343e-006 88.150 5.34281e-005 -91.935 3.64512e-005 91.168 1.04071e-005 77.992
4.2292e+009 1.89224e-003 -10.171 0.00000e+000 0.000 4.58560e-001 1.482 0.00000e+000 0.000 8.18650e-002 80.853 1.00000e+000 0.000 7.82647e-004 -81.362 0.00000e+000 180.000 6.85604e-006 88.085 5.46563e-005 -91.914 3.73318e-005 91.185 1.06857e-005 78.078
4.3288e+009 1.81314e-003 -10.738 0.00000e+000 0.000 4.58833e-001 1.478 0.00000e+000 0.000 8.01546e-002 80.270 1.00000e+000 0.000 7.65407e-004 -81.462 0.00000e+000 180.000 6.93230e-006 88.026 5.59131e-005 -91.893 3.82337e-005 91.200 1.09679e-005 78.163
4.4306e+009 1.73754e-003 -11.308 0.00000e+000 0.000 4.59104e-001 1.474 0.00000e+000 0.000 7.84851e-002 79.684 1.00000e+000 0.000 7.48544e-004 -81.560 0.00000e+000 180.000 7.01224e-006 87.974 5.71992e-005 -91.871 3.91572e-005 91.214 1.12538e-005 78.250
4.5349e+009 1.66529e-003 -11.884 0.00000e+000 0.000 4.59374e-001 1.468 0.00000e+000 0.000 7.68557e-002 79.096 1.00000e+000 0.000 7.32050e-004 -81.656 0.00000e+000 180.000 7.09591e-006 87.927 5.85153e-005 -91.850 4.01030e-005 91.225 1.15436e-005 78.338
4.6416e+009 1.59624e-003 -12.464 0.00000e+000 0.000 4.59642e-001 1.462 0.00000e+000 0.000 7.52658e-002 78.506 1.00000e+000 0.000 7.15915e-004 -81.749 0.00000e+000 180.000 7.18335e-006 87.885 5.98620e-005 -91.828 4.10715e-005 91.234 1.18375e-005 78.426
4.7508e+009 1.53023e-003 -13.049 0.00000e+000 0.000 4.59907e-001 1.455 0.00000e+000 0.000 7.37147e-002 77.913 1.00000e+000 0.000 7.00132e-004 -81.840 0.00000e+000 180.000 7.27462e-006 87.848 6.12402e-005 -91.806 4.20632e-005 91.242 1.21357e-005 78.517
4.8626e+009 1.46715e-003 -13.639 0.00000e+000 0.000 4.60170e-001 1.447 0.00000e+000 0.000 7.22017e-002 77.317 1.00000e+000 0.000 6.84692e-004 -81.930 0.00000e+000 180.000 7.36976e-006 87.817 6.26506e-005 -91.784 4.30786e-005 91.248 1.24382e-005 78.609
4.9770e+009 1.40684e-003 -14.235 0.00000e+000 0.000 4.60431e-001 1.439 0.00000e+000 0.000 7.07261e-002 76.718 1.00000e+000 0.000 6.69587e-004 -82.017 0.00000e+000 180.000 7.46884e-006 87.790 6.40940e-005 -91.761 4.41182e-005 91.252 1.27454e-005 78.703
5.0941e+009 1.34920e-003 -14.835 0.00000e+000 0.000 4.60688e-001 1.430 0.00000e+000 0.000 6.92874e-002 76.117 1.00000e+000 0.000 6.54810e-004 -82.101 0.00000e+000 180.000 7.57189e-006 87.767 6.55711e-005 -91.739 4.51827e-005 91.255 1.30574e-005 78.798
5.2140e+009 1.29410e-003 -15.440 0.00000e+000 0.000 4.60943e-001 1.420 0.00000e+000 0.000 6.78848e-002 75.512 1.00000e+000 0.000 6.40353e-004 -82.184 0.00000e+000 180.000 7.67899e-006 87.748 6.70828e-005 -91.716 4.62725e-005 91.257 1.33744e-005 78.895
5.3367e+009 1.24142e-003 -16.050 0.00000e+000 0.000 4.61193e-001 1.410 0.00000e+000 0.000 6.65177e-002 74.904 1.00000e+000 0.000 6.26208e-004 -82.265 0.00000e+000 180.000 7.79019e-006 87.733 6.86300e-005 -91.694 4.73883e-005 91.257 1.36966e-005 78.995
5.4623e+009 1.19107e-003 -16.665 0.00000e+000 0.000 4.61441e-001 1.399 0.00000e+000 0.000 6.51854e-002 74.293 1.00000e+000 0.000 6.12369e-004 -82.344 0.00000e+000 180.000 7.90555e-006 87.722 7.02134e-005 -91.671 4.85306e-005 91.256 1.40242e-005 79.096
5.5908e+009 1.14292e-003 -17.286 0.00000e+000 0.000 4.61684e-001 1.388 0.00000e+000 0.000 6.38873e-002 73.677 1.00000e+000 0.000 5.98829e-004 -82.420 0.00000e+000 180.000 8.02514e-006 87.714 7.18339e-005 -91.648 4.96999e-005 91.253 1.43574e-005 79.199
5.7224e+009 1.09690e-003 -17.911 0.00000e+000 0.000 4.61924e-001 1.376 0.00000e+000 0.000 6.26227e-002 73.059 1.00000e+000 0.000 5.85581e-004 -82.495 0.00000e+000 180.000 8.14902e-006 87.710 7.34925e-005 -91.625 5.08970e-005 91.250 1.46965e-005 79.305
5.8570e+009 1.05289e-003 -18.541 0.00000e+000 0.000 4.62160e-001 1.363 0.00000e+000 0.000 6.13910e-002 72.436 1.00000e+000 0.000 5.72619e-004 -82.568 0.00000e+000 180.000 8.27726e-006 87.708 7.51901e-005 -91.602 5.21225e-005 91.245 1.50416e-005 79.412
5.9948e+009 1.01081e-003 -19.176 0.00000e+000 0.000 4.62391e-001 1.350 0.00000e+000 0.000 6.01916e-002 71.810 1.00000e+000 0.000 5.59936e-004 -82.639 0.00000e+000 180.000 8.40993e-006 87.710 7.69275e-005 -91.579 5.33769e-005 91.240 1.53929e-005 79.521
6.1359e+009 9.70574e-004 -19.816 0.00000e+000 0.000 4.62618e-001 1.337 0.00000e+000 0.000 5.90238e-002 71.180 1.00000e+000 0.000 5.47526e-004 -82.707 0.00000e+000 180.000 8.54711e-006 87.714 7.87058e-005 -91.556 5.46610e-005 91.233 1.57508e-005 79.632
6.2803e+009 9.32101e-004 -20.461 0.00000e+000 0.000 4.62841e-001 1.323 0.00000e+000 0.000 5.78871e-002 70.546 1.00000e+000 0.000 5.35383e-004 -82.774 0.00000e+000 180.000 8.68887e-006 87.720 8.05259e-005 -91.533 5.59754e-005 91.226 1.61155e-005 79.746
6.4281e+009 8.95310e-004 -21.110 0.00000e+000 0.000 4.63059e-001 1.309 0.00000e+000 0.000 5.67807e-002 69.908 1.00000e+000 0.000 5.23502e-004 -82.839 0.00000e+000 180.000 8.83529e-006 87.729 8.23889e-005 -91.510 5.73207e-005 91.217 1.64871e-005 79.860
6.5793e+009 8.60126e-004 -21.763 0.00000e+000 0.000 4.63272e-001 1.294 0.00000e+000 0.000 5.57041e-002 69.266 1.00000e+000 0.000 5.11876e-004 -82.901 0.00000e+000 180.000 8.98645e-006 87.740 8.42958e-005 -91.487 5.86978e-005 91.208 1.68659e-005 79.977
6.7342e+009 8.26478e-004 -22.420 0.00000e+000 0.000 4.63481e-001 1.279 0.00000e+000 0.000 5.46568e-002 68.619 1.00000e+000 0.000 5.00501e-004 -82.962 0.00000e+000 180.000 9.14243e-006 87.753 8.62476e-005 -91.464 6.01073e-005 91.199 1.72523e-005 80.095
6.8926e+009 7.94296e-004 -23.082 0.00000e+000 0.000 4.63684e-001 1.263 0.00000e+000 0.000 5.36381e-002 67.969 1.00000e+000 0.000 4.89371e-004 -83.020 0.00000e+000 180.000 9.30333e-006 87.768 8.82454e-005 -91.441 6.15500e-005 91.188 1.76464e-005 80.215
7.0548e+009 7.63515e-004 -23.748 0.00000e+000 0.000 4.63883e-001 1.248 0.00000e+000 0.000 5.26474e-002 67.314 1.00000e+000 0.000 4.78481e-004 -83.076 0.00000e+000 180.000 9.46922e-006 87.784 9.02903e-005 -91.418 6.30266e-005 91.177 1.80485e-005 80.336
7.2208e+009 7.34072e-004 -24.417 0.00000e+000 0.000 4.64077e-001 1.232 0.00000e+000 0.000 5.16841e-002 66.656 1.00000e+000 0.000 4.67825e-004 -83.130 0.00000e+000 180.000 9.64019e-006 87.803 9.23834e-005 -91.395 6.45379e-005 91.166 1.84588e-005 80.459
7.3907e+009 7.05907e-004 -25.089 0.00000e+000 0.000 4.64266e-001 1.216 0.00000e+000 0.000 5.07478e-002 65.993 1.00000e+000 0.000 4.57399e-004 -83.182 0.00000e+000 180.000 9.81635e-006 87.822 9.45260e-005 -91.372 6.60847e-005 91.153 1.88777e-005 80.583
7.5646e+009 6.78963e-004 -25.765 0.00000e+000 0.000 4.64450e-001 1.199 0.00000e+000 0.000 4.98377e-002 65.326 1.00000e+000 0.000 4.47198e-004 -83.232 0.00000e+000 180.000 9.99779e-006 87.843 9.67191e-005 -91.349 6.76677e-005 91.141 1.93055e-005 80.708
7.7426e+009 6.53186e-004 -26.444 0.00000e+000 0.000 4.64630e-001 1.183 0.00000e+000 0.000 4.89535e-002 64.654 1.00000e+000 0.000 4.37217e-004 -83.279 0.00000e+000 180.000 1.01846e-005 87.865 9.89640e-005 -91.327 6.92880e-005 91.128 1.97423e-005 80.834
7.9248e+009 6.28523e-004 -27.126 0.00000e+000 0.000 4.64804e-001 1.166 0.00000e+000 0.000 4.80944e-002 63.979 1.00000e+000 0.000 4.27452e-004 -83.325 0.00000e+000 180.000 1.03769e-005 87.888 1.01262e-004 -91.304 7.09462e-005 91.114 2.01885e-005 80.961
